Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Churn_Probability,Churn_Prediction,Risk_Level,Churn_Signals,Recommendations
1,159,1,0,0.0,0,167.4,68,41.0,7.19,10.3,0.10447908196215887,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,74,1,1,3.56,4,154.1,122,78.6,9.77,13.2,0.29427975481803054,0,medium,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,130,1,0,0.32,0,252.0,101,61.2,8.51,5.7,0.05422026912693346,0,low,None detected,No action needed
0,155,0,0,0.0,0,163.1,94,53.0,14.59,11.2,0.24717467157515752,0,low,None detected,No action needed
0,87,1,0,0.0,2,198.3,80,50.0,9.35,16.6,0.009129245406552815,0,low,None detected,No action needed
1,81,1,0,0.0,0,324.7,48,76.0,11.82,13.1,0.9653809523809523,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,99,1,0,0.0,2,128.3,78,41.0,10.77,14.3,0.02922740256502557,0,low,None detected,No action needed
0,131,1,0,0.0,2,187.9,110,49.0,10.03,10.2,0.014572876065819538,0,low,None detected,No action needed
1,89,1,0,0.0,5,129.2,71,41.0,10.71,10.3,0.9482367390271105,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
1,123,0,0,0.0,4,125.5,106,33.0,6.45,6.3,0.9147843822843822,1,critical,high_churn_probability: Model predicts high likelihood of churn; low_tenure: New or short-tenure customer,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [HIGH] Assign dedicated onboarding support
0,130,1,1,3.4,1,257.2,108,97.0,11.22,12.6,0.012661118874465993,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,99,1,0,0.0,1,124.6,90,34.0,7.32,10.5,0.012914423677728763,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,36,1,0,0.0,1,175.1,144,49.0,10.85,9.9,0.031517004346832495,0,low,None detected,No action needed
0,87,1,0,0.0,3,124.3,91,36.0,8.67,7.5,0.01950183148302488,0,low,None detected,No action needed
0,139,1,0,0.0,2,271.6,130,60.0,7.8,11.6,0.15093355537950714,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,189,1,0,0.0,1,219.9,80,50.0,7.17,11.7,0.01176238444455501,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,96,1,1,2.81,3,183.3,115,77.1,10.07,10.4,0.023087374202490237,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,112,1,0,0.0,2,101.1,119,36.0,10.72,10.3,0.0313236594365529,0,low,None detected,No action needed
0,75,1,0,0.0,1,203.3,70,55.0,11.45,14.3,0.029192721109888894,0,low,None detected,No action needed
0,178,1,1,2.84,2,175.4,88,74.4,9.5,10.5,0.027272064284135856,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
1,112,1,0,0.28,2,266.0,97,66.8,10.73,14.2,0.8420305470032841,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,108,1,1,2.92,0,171.6,110,70.2,6.81,10.8,0.0180805331773878,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,100,1,0,0.0,0,78.7,98,33.0,11.28,14.0,0.04426888372832164,0,low,None detected,No action needed
0,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4,0.010075295601521348,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,116,1,0,0.16,1,63.7,101,29.6,9.79,10.0,0.020701997394513363,0,low,None detected,No action needed
0,161,1,0,0.0,1,173.4,100,48.0,10.69,11.5,0.017914269390711536,0,low,None detected,No action needed
0,19,0,0,0.0,0,237.7,98,59.0,10.36,4.5,0.19205759372315603,0,low,None detected,No action needed
0,104,1,0,0.0,1,225.9,123,53.0,8.14,10.1,0.03439559684610653,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,119,0,1,3.29,0,173.0,101,80.9,10.47,12.2,0.09180166628502848,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,125,1,0,0.0,0,224.9,102,51.0,7.19,8.0,0.06478171406566513,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,156,1,0,0.0,1,237.7,122,56.0,9.08,7.7,0.01722953012364953,0,low,None detected,No action needed
0,109,1,0,0.0,2,137.0,128,42.0,10.85,10.0,0.02329829384153986,0,low,None detected,No action needed
0,95,1,0,0.0,2,142.5,109,40.0,8.81,8.2,0.014521372525254296,0,low,None detected,No action needed
0,90,1,0,0.0,1,142.4,126,35.0,6.31,4.6,0.01232227906236076,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,105,1,1,2.35,2,147.0,112,65.5,9.87,8.7,0.011737869620139093,0,low,None detected,No action needed
0,101,1,0,0.0,1,220.3,124,54.0,9.43,10.6,0.01653994700012704,0,low,None detected,No action needed
0,95,1,0,0.0,1,149.2,96,48.0,13.04,8.1,0.028841846885313337,0,low,None detected,No action needed
0,123,1,0,0.24,0,204.4,88,49.4,6.88,10.0,0.03096037294539934,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,160,1,0,0.17,1,216.8,77,56.7,10.37,5.6,0.018830965606833533,0,low,None detected,No action needed
0,141,1,1,2.0,1,308.0,123,94.0,12.39,7.4,0.01704575134994498,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,87,1,0,0.0,0,58.0,125,16.0,3.38,11.5,0.036816389745207935,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,81,1,0,0.0,2,173.2,80,50.0,11.81,11.8,0.015375844589853815,0,low,None detected,No action needed
0,75,1,1,3.54,4,210.3,90,92.4,12.09,13.1,0.05960524576849642,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,126,1,1,3.27,0,58.9,125,68.7,15.28,12.1,0.08698936843843341,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,28,1,0,0.0,3,236.8,102,55.0,8.36,9.7,0.03923933766032646,0,low,None detected,No action needed
0,153,1,0,0.33,0,228.9,102,56.3,8.04,12.5,0.04724569243043095,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
1,97,1,1,2.32,2,90.0,87,62.2,13.82,8.6,0.3238058436927321,0,medium,None detected,No action needed
0,115,1,0,0.0,2,146.7,128,34.0,5.31,11.1,0.010528647806715514,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,95,1,0,0.0,1,237.3,83,54.0,7.7,11.2,0.044103038742491024,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
1,17,0,0,0.36,0,162.8,118,51.6,11.48,13.6,0.8337534912669176,1,critical,high_churn_probability: Model predicts high likelihood of churn,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach
0,105,1,1,2.4,1,186.9,114,78.0,12.82,8.9,0.008391241027204132,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,121,1,0,0.0,2,86.1,100,37.0,12.99,9.1,0.05092040172962265,0,low,None detected,No action needed
0,125,1,0,0.0,2,212.3,89,55.0,10.77,11.3,0.012976194896246596,0,low,None detected,No action needed
0,124,1,0,0.0,2,151.0,98,36.0,6.03,9.2,0.009459758386784829,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,35,1,0,0.0,2,158.6,67,39.0,6.52,6.9,0.015075103231652471,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
1,134,1,0,0.0,0,296.0,93,70.0,11.32,12.3,0.9988333333333332,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,123,1,1,1.78,3,212.3,77,75.8,12.58,6.6,0.009317797419634344,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,124,1,0,0.0,3,234.4,61,56.0,8.97,10.4,0.07169423234069218,0,low,None detected,No action needed
0,133,1,0,0.0,2,176.8,92,46.0,9.38,6.5,0.00854346512854558,0,low,None detected,No action needed
0,185,1,1,2.59,0,157.3,123,74.9,12.89,9.6,0.012906903659496413,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,1,1,1,2.7,1,146.6,68,67.0,8.64,10.0,0.01484944178481232,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,107,1,0,0.0,1,260.5,108,53.0,5.12,9.8,0.010969560696224605,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,91,1,1,1.67,1,146.1,98,65.7,13.87,6.2,0.030054931017302024,0,low,None detected,No action needed
1,178,0,0,0.0,2,124.5,134,34.0,7.06,11.4,0.2979454200420239,0,medium,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,123,1,0,0.2,1,209.4,49,58.0,11.87,9.8,0.0380375316229426,0,low,None detected,No action needed
1,170,1,0,0.0,1,285.7,44,63.0,8.38,8.7,0.8185432900432901,1,critical,high_churn_probability: Model predicts high likelihood of churn,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach
0,135,1,0,0.0,1,190.9,44,47.0,8.07,8.4,0.1394082692344222,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,85,1,0,0.0,1,144.4,88,48.0,13.23,9.9,0.014580491809748321,0,low,None detected,No action needed
0,134,1,1,3.0,2,208.8,130,77.0,6.65,11.1,0.021560336589254082,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,148,1,1,2.94,1,77.6,141,60.4,10.35,10.9,0.03961826032760481,0,low,None detected,No action needed
1,93,1,0,0.24,1,271.1,101,69.4,11.87,8.4,0.937479375254375,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,138,1,0,0.0,0,240.8,104,54.0,7.23,11.6,0.04908008934734301,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,159,1,0,0.0,0,114.8,98,36.0,9.63,12.2,0.036605382205123285,0,low,None detected,No action needed
0,103,1,1,3.19,1,138.8,80,67.9,7.1,11.8,0.016408205734731448,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,150,1,1,1.94,0,209.8,112,68.4,7.75,7.2,0.009017893119597827,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,37,1,0,0.32,3,134.9,98,48.2,12.42,14.7,0.010268239772464707,0,low,None detected,No action needed
0,33,0,0,0.0,0,164.0,99,41.0,7.66,6.4,0.1507662919953433,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,55,1,0,0.0,1,245.5,130,59.0,9.64,9.1,0.029791251169413037,0,low,None detected,No action needed
0,134,1,1,4.48,0,80.3,94,75.8,10.0,16.6,0.027275507540078844,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,107,1,0,0.0,2,90.7,90,34.0,10.38,5.6,0.026279012427645854,0,low,None detected,No action needed
0,80,1,1,1.03,1,190.3,115,65.3,12.83,3.8,0.020158931691347002,0,low,None detected,No action needed
1,78,1,0,0.0,1,108.6,108,37.0,10.5,7.9,0.1455119132470678,0,low,None detected,No action needed
1,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3,0.8897217429639436,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,61,1,1,2.7,2,252.4,106,86.0,9.39,10.0,0.015471931443941479,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,97,1,1,1.81,5,183.4,94,73.1,13.46,6.7,0.18641452246838583,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,136,0,0,0.0,2,183.4,103,44.0,7.1,10.4,0.12711548418855811,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,135,1,0,0.32,3,155.2,100,41.2,6.8,3.8,0.012978752673087058,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,87,1,1,0.0,1,165.8,122,45.0,9.35,0.0,0.021127228331368774,0,low,None detected,No action needed
0,165,1,0,0.0,0,209.4,67,59.0,13.69,12.8,0.025056707244336836,0,low,None detected,No action needed
1,148,1,0,0.0,2,279.3,104,65.0,10.08,7.9,0.9861796536796537,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,99,1,0,0.0,2,174.1,102,39.0,4.96,7.7,0.018713357787619626,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,123,1,0,0.0,2,175.7,78,46.0,9.23,9.1,0.013918219545318689,0,low,None detected,No action needed
0,127,0,0,0.3,1,256.5,87,66.0,11.11,13.0,0.26136167290681717,0,medium,None detected,No action needed
0,151,1,0,0.0,0,170.2,89,45.0,9.38,4.3,0.01565612720975209,0,low,None detected,No action needed
0,185,1,0,0.19,1,139.6,92,46.9,12.51,10.8,0.014788108575949747,0,low,None detected,No action needed
0,65,1,1,3.38,4,208.8,119,81.8,7.11,12.5,0.2592963413269585,0,medium,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,58,1,0,0.0,4,210.1,126,57.0,12.45,14.4,0.06138692325921442,0,low,None detected,No action needed
0,104,1,0,0.3,2,113.6,87,36.0,7.93,10.5,0.025269510615412494,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,44,1,0,0.0,0,202.6,89,49.0,8.15,8.3,0.026402992513756104,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,58,1,0,0.0,4,174.4,112,53.0,13.29,0.0,0.13785321804449407,0,low,None detected,No action needed
0,108,1,0,0.0,0,210.6,117,50.0,8.21,9.4,0.01031180777641414,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,132,1,0,0.0,1,121.5,88,43.0,12.65,10.7,0.01837112163409377,0,low,None detected,No action needed
0,80,1,0,0.35,2,127.8,67,41.5,9.08,15.9,0.03055024119124999,0,low,None detected,No action needed
0,162,1,0,0.0,2,135.2,98,44.0,12.1,10.2,0.02007131264919502,0,low,None detected,No action needed
0,110,1,0,0.0,2,99.4,62,41.0,13.75,16.7,0.03550504964406543,0,low,None detected,No action needed
1,96,1,0,0.0,1,276.9,105,69.0,12.35,10.3,0.9669444444444444,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
